name,page_number,reference,is_bold,volume
"RUAR [RUARUS], Martin",93-95,,true,vol_13
"RUAR [RUARUS], Martin",156-159,,true,vol_13
"RUAR [RUARUS], Martin",160,,false,vol_13
"RUAR [RUARUS], Martin",519 n,,false,vol_13
"RUAR [RUARUS], Martin",529,,false,vol_13
"RUCELLAI, Giovanni Francesco",440,,true,vol_13
"RUELLE, Jean",536 n,,false,vol_13
"RUFFI, Antoine de",58 n,,false,vol_13
RUFIN D’AQUILÉE,562 n,,false,vol_13
"RUSCELLI, Girolamo",538,,true,vol_13
"RUSSO, François",75 n,,false,vol_13
"RUSSO, François",76 n,,false,vol_13
"RUSSO, François",239 n,,false,vol_13
"SABATINI, Galazzo",435,,true,vol_13
"SAGGHETTI, Giulio, cardinal",385,,true,vol_13
"SAGGHETTI, Giulio, cardinal",478 n,,false,vol_13
"SACCI, Bartolomeo",,PLATINA,false,vol_13
"SAGUENS, Jean",279 n,,false,vol_13
"SAINT-CHAUMONT, marquis de",,"MITTE, Melchior",false,vol_13
"SAINT-LARY ET DE TERMES, Roger de",536,,true,vol_13
"SAINT-QUENTIN, Claude de, baron de Blet",100,,false,vol_13
"SALM, Frédéric, comte de Rhingrave",32,,false,vol_13
SANDIUS,530 n,,false,vol_13
"SANTINI, Antonio, somasque",12,,false,vol_13
"SANTINI, Antonio, somasque",128,,false,vol_13
"SANTINI, Antonio, somasque",130-132,,false,vol_13
"SANTINI, Antonio, somasque",162 n,,false,vol_13
"SANTINI, Antonio, somasque",185,,true,vol_13
"SANTINI, Antonio, somasque",186 n,,false,vol_13
"SANTINI, Antonio, somasque",188,,false,vol_13
"SANTINI, Antonio, somasque",243,,false,vol_13
"SANTINI, Antonio, somasque",319,,true,vol_13
"SANTINI, Antonio, somasque",334,,true,vol_13
"SANTINI, Antonio, somasque",338,,true,vol_13
"SANTINI, Antonio, somasque",496,,true,vol_13
"SANTINI, Antonio, somasque",502 n,,false,vol_13
"SANTINI, Titius",130,,false,vol_13
"SARRASIN, Jean",575,,true,vol_13
"SARRAU, Claude",33,,false,vol_13
"SARRAU, Claude",96,,false,vol_13
"SARRAU, Claude",100 n,,false,vol_13
"SARRAU, Claude",153,,false,vol_13
"SARRAU, Claude",223-224,,true,vol_13
"SARRAU, Claude",237 n,,false,vol_13
"SARRAU, Claude",451,,false,vol_13
"SATURNE, dieu",272,,true,vol_13
"SAUMAISE, Claude de",6,,false,vol_13
"SAUMAISE, Claude de",91,,false,vol_13
"SAUMAISE, Claude de",102,,false,vol_13
"SAUMAISE, Claude de",106,,false,vol_13
"SAUMAISE, Claude de",122,,true,vol_13
"SAUMAISE, Claude de",123,,true,vol_13
"SAUMAISE, Claude de",153,,false,vol_13
"SAUMAISE, Claude de",271,,true,vol_13
"SAUMAISE, Claude de",319,,true,vol_13
"SAUMAISE, Claude de",451,,true,vol_13
"SAUMAISE, Claude de",525,,true,vol_13
"SAUMAISE, Claude de",547,,true,vol_13
"SAUMAISE, Claude de",548,,false,vol_13
"SAUMAISE, Claude de",557,,false,vol_13
"SAUMAISE, Claude de",558,,false,vol_13
SAVARY DE BRÈVES,561 n,,false,vol_13
"SCALIGER, Jules",209,,false,vol_13
"SCHEINER, Christopher",453,,false,vol_13
"SCHLICHTING, Jonas",93,,false,vol_13
"SCHLICHTING, Jonas",157,,false,vol_13
"SCHLICHTING, Jonas",159,,false,vol_13
"SCHLÜSSEL, Christoph",,CLAVIUS,false,vol_13
"SCHMITT, C.",227 n,,false,vol_13
"SCHOOK, Martin",468 n,,false,vol_13
"SCHOTEL, G. D. J.",527 n,,false,vol_13
"SCHREVEL, Cornelius",558 n,,false,vol_13
"SCHYRLAEUS DE RHEITA, Anton Maria",,RHEITA,false,vol_13
"SÉGUIER, Pierre III, chancelier de France",38,,false,vol_13
"SÉGUIER, Pierre III, chancelier de France",38,,true,vol_13
"SÉGUIER, Pierre III, chancelier de France",103,,false,vol_13
"SÉGUIER, Pierre III, chancelier de France",124,,false,vol_13
"SÉGUIER, Pierre III, chancelier de France",319,,false,vol_13
"SÉGUIER, Pierre III, chancelier de France",479 n,,false,vol_13
"SÉGUIER, Pierre III, chancelier de France",562,,true,vol_13
"SEM, fils de Noé",272,,true,vol_13
"SENEBIER, Jean",208 n,,false,vol_13
SÉNÈQUE,526,,true,vol_13
"SERENAI, Ludovico",11,,false,vol_13
"SERENAI, Ludovico",112,,false,vol_13
"SERENAI, Ludovico",139,,false,vol_13
"SERENAI, Ludovico",184,,false,vol_13
"SERENAI, Ludovico",231,,false,vol_13
"SERENAI, Ludovico",275,,false,vol_13
"SERENAI, Ludovico",295,,false,vol_13
"SERENAI, Ludovico",336,,false,vol_13
"SERENAI, Ludovico",358,,false,vol_13
"SERENAI, Ludovico",384,,false,vol_13
"SERENAI, Ludovico",393,,false,vol_13
"SERENAI, Ludovico",399,,false,vol_13
"SERENAI, Ludovico",406,,false,vol_13
SERENUS D’ANTINOÉ,79,,false,vol_13
SERENUS D’ANTINOÉ,83,,false,vol_13
"SERGENT, Philippe, minime",282 n,,false,vol_13
"SERVIEN, Abel, marquis de Sablé",107,,true,vol_13
"SERVIEN, Abel, marquis de Sablé",108,,true,vol_13
"SEVERINUS, Christianus",,LONGOMONTANUS,false,vol_13
"SEZGIN, Fuat",502 n,,false,vol_13
"SHAPIRO, Alan E.",77 n,,false,vol_13
"SHAPLEY, Dora",411 n,,false,vol_13
"SHEA, William R.",453 n,,false,vol_13
"WARNER, Levinius",39,,true,vol_13
"WARNER, Levinius",89,,true,vol_13
"WARNER, Levinius",105 n,,false,vol_13
"WARNER, Walter",39 n,,false,vol_13
"WARNER, Walter",76 n,,false,vol_13
"WARNER, Walter",77 n,,false,vol_13
"WARNER, Walter",191,,true,vol_13
"WARNER, Walter",198,,true,vol_13
"WARNER, Walter",204,,true,vol_13
"WARNER, Walter",229 n,,false,vol_13
"WENDELIN, Godefroid",149,,true,vol_13
"WENDELIN, Godefroid",170,,false,vol_13
"WENDELIN, Godefroid",450,,false,vol_13
"WENDELIN, Godefroid",544,,true,vol_13
"WENDELIN, Godefroid",545-546,,true,vol_13
"WENDELIN, Godefroid",554,,false,vol_13
"WHITROW, Magda",239 n,,false,vol_13
"WIESSEL, Joannes",544 n,,false,vol_13
"WIGNEROD, Marie Madeleine de, duchesse d’AIGUILLON",125,,true,vol_13
"WILBUR, Earl Morse",460 n,,false,vol_13
"WŁADYSŁAW IV, roi de Pologne",,LADISLAS IV,false,vol_13
"WOLZOGEN, Jean Louis, baron",464,,false,vol_13
"WOLZOGEN, Jean Louis, baron",530,,true,vol_13
"WOLZOGEN, Jean Louis, baron",531,,true,vol_13
"WORP, Jacob Adolf",21,,false,vol_13
"WORP, Jacob Adolf",23,,false,vol_13
"WORP, Jacob Adolf",256,,false,vol_13
"YOUNG, Thomas",245,,false,vol_13
"YVON, Paul, Sr de Laleu",86 n,,false,vol_13
"ZARLINO, Giuseppe",515 n,,false,vol_13
"ZUCCHI, Nicolò, jésuite",242,,false,vol_13
"ZUCCHI, Nicolò, jésuite",392,,false,vol_13
ZUYLICHEM,,"HUYGENS, Constantin",false,vol_13
Aben Nedim,386,,true,vol_2
Aben Nedim,389,,false,vol_2
Aben Nedim,391,,false,vol_2
Abou’l-Faradj,389,,false,vol_2
Aemilius (Antonius),245,,false,vol_2
Aerssen (François van),159,,false,vol_2
Aggiunti (Nicolo),236,,false,vol_2
Agrippa (H.-C.),134,,true,vol_2
Agrippa (H.-C.),140,,false,vol_2
Agrippa (H.-C.),179,,false,vol_2
Agrippa (H.-C.),445,,true,vol_2
Agrippa (H.-C.),447,,false,vol_2
Agrippa (H.-C.),500,,false,vol_2
Aguillon (le P.),162,,false,vol_2
Agutz (le P. Pierre d’),142-145,,true,vol_2
Albericus,156,,false,vol_2
Albert de Saxe,400,,false,vol_2
Albert le Grand,56,,false,vol_2
Albert le Grand,444,,true,vol_2
Albert le Grand,538,,false,vol_2
Albert le Grand,591,,false,vol_2
Albumasar,591,,false,vol_2
Aldrovandus (Ulysses),443,,true,vol_2
Alexandre Aphrodisias,56,,false,vol_2
Alexandre Aphrodisias,655,,false,vol_2
Alhazen,671,,false,vol_2
Alkindi,339,,false,vol_2
Alleaume (Jacques),8,,false,vol_2
Alleaume (Jacques),161,,false,vol_2
Amama (Sixten),21-25,,true,vol_2
Amama (Sixten),26,,false,vol_2
Amama (Sixten),27,,true,vol_2
Amama (Sixten),49,,true,vol_2
Amama (Sixten),100,,true,vol_2
Amama (Sixten),103,,false,vol_2
Amama (Sixten),105,,true,vol_2
Amama (Sixten),151-152,,true,vol_2
Amama (Sixten),156,,true,vol_2
Amama (Sixten),157,,true,vol_2
Amama (Sixten),160,,false,vol_2
Amama (Sixten),161,,false,vol_2
Amama (Sixten),169,,false,vol_2
Amama (Sixten),203,,true,vol_2
Amama (Sixten),204,,true,vol_2
Amama (Sixten),207,,true,vol_2
Amama (Sixten),214,,false,vol_2
Amama (Sixten),228,,false,vol_2
Amama (Sixten),240,,false,vol_2
Amama (Sixten),254,,false,vol_2
Amama (Sixten),312,,false,vol_2
Amesius (Guillielmus),23,,false,vol_2
Amesius (Guillielmus),100,,true,vol_2
"Anastase (le P.), Capucin",550,,false,vol_2
Anaxagore,24,,true,vol_2
Anderson (Alexandre),36,,false,vol_2
André (le frère),,Saint-Denis (Dom André de),false,vol_2
Anselme (St),567,,false,vol_2
Antesignan (Pierre),14,,false,vol_2
Antiphon,7,,false,vol_2
Antonin,94,,true,vol_2
Antonini (Daniel),180,,false,vol_2
Apelles,186,,true,vol_2
Apelles,243,,true,vol_2
Apollonius,270,,true,vol_2
Apollonius,272,,false,vol_2
Apollonius,383,,false,vol_2
Apollonius,384-387,,true,vol_2
Apollonius,388,,false,vol_2
Apollonius,389,,false,vol_2
Apollonius,391,,false,vol_2
Apollonius,410,,false,vol_2
Apollonius,434,,false,vol_2
Apollonius,553,,false,vol_2
Apollonius,664,,true,vol_2
Aquin (Philippe d’),154,,true,vol_2
Aquin (Philippe d’),263,,true,vol_2
Aquin (Philippe d’),319,,false,vol_2
Archimède,37,,false,vol_2
Archimède,147,,false,vol_2
Archimède,175,,false,vol_2
Archimède,309,,false,vol_2
Archimède,372,,true,vol_2
Archimède,454,,false,vol_2
Archimède,469,,false,vol_2
Aristophane,45,,false,vol_2
Aristote,55,,false,vol_2
Aristote,57,,false,vol_2
Aristote,58,,false,vol_2
Aristote,59,,false,vol_2
Aristote,60,,false,vol_2
Aristote,135,,true,vol_2
Aristote,183,,false,vol_2
Aristote,234,,false,vol_2
Aristote,258,,false,vol_2
Aristote,261,,false,vol_2
Aristote,276,,false,vol_2
Aristote,293,,false,vol_2
Aristote,294,,false,vol_2
Aristote,308,,false,vol_2
Aristote,336,,true,vol_2
Aristote,356,,false,vol_2
Aristote,357,,false,vol_2
Aristote,358,,false,vol_2
Aristote,372,,false,vol_2
Aristote,377,,false,vol_2
Aristote,380,,false,vol_2
Aristote,381,,false,vol_2
Aristote,387,,false,vol_2
Aristote,400,,false,vol_2
Aristote,401,,false,vol_2
Aristote,444,,true,vol_2
Aristote,468,,false,vol_2
Aristote,471,,false,vol_2
Aristote,496,,false,vol_2
Aristote,512,,true,vol_2
Aristote,533,,true,vol_2
Aristote,548,,false,vol_2
Aristote,587,,false,vol_2
Aristote,590,,false,vol_2
Aristote,606,,false,vol_2
Aristote,618,,true,vol_2
Aristote,619,,false,vol_2
Aristote,650,,false,vol_2
Aristote,667,,false,vol_2
Aristote,672,,false,vol_2
Aristote (roue d’),522,,false,vol_2
Aristote (roue d’),598-599,,false,vol_2
Arnoux (le P.),13,,false,vol_2
Arriaga (le P.),291,,false,vol_2
Arsy (Anne d’),553,,false,vol_2
Arsy (Anne d’),569,,false,vol_2
Arsy (Anne d’),624,,false,vol_2
Arthusius (Gotthard),184,,true,vol_2
Artusi,358,,false,vol_2
Assche (Justinus van),466,,false,vol_2
Athénée,454,,false,vol_2
Attalus,384,,true,vol_2
Augustin (St),9,,false,vol_2
Augustin (St),13,,false,vol_2
Augustin (St),23,,false,vol_2
Augustin (St),39,,false,vol_2
Augustin (St),143,,true,vol_2
Augustin (St),146,,false,vol_2
Augustin (St),555,,false,vol_2
Augustin (St),570,,true,vol_2
Aulu-Gelle,78,,true,vol_2
Averroès,400,,false,vol_2
Averroès,548,,false,vol_2
Avicenne,157,,true,vol_2
Avicenne,447,,false,vol_2
Avicenne,467,,false,vol_2
Bacon (François),60,,false,vol_2
Bacon (François),69,,false,vol_2
Bacon (François),102,,false,vol_2
Bacon (François),283,,false,vol_2
Bacon (François),292,,false,vol_2
Bacon (François),293,,false,vol_2
Bacon (François),372,,true,vol_2
Bacon (François),477,,false,vol_2
Bacon (François),597,,false,vol_2
Bacon (François),669,,false,vol_2
Bacon (Roger),140,,false,vol_2
Bacon (Roger),295,,false,vol_2
Bacon (Roger),334,,false,vol_2
"Bagno (le nonce, puis cardinal Guidi di)",101,,false,vol_2
"Bagno (le nonce, puis cardinal Guidi di)",163,,false,vol_2
"Bagno (le nonce, puis cardinal Guidi di)",164,,false,vol_2
"Bagno (le nonce, puis cardinal Guidi di)",436,,false,vol_2
"Bagno (le nonce, puis cardinal Guidi di)",597,,false,vol_2
Baigné (le cardinal de),,Bagno,false,vol_2
Baldi (Bernardino),259,,false,vol_2
Baldi (Bernardino),262,,false,vol_2
Baldi (Bernardino),290,,false,vol_2
Baldi (Bernardino),598,,false,vol_2
Baliani (Jean-Baptiste),58,,false,vol_2
Baliani (Jean-Baptiste),212,,false,vol_2
Baliani (Jean-Baptiste),321,,false,vol_2
Baliani (Jean-Baptiste),478,,false,vol_2
Balzac (Jean-Louis Guez de),13,,false,vol_2
Balzac (Jean-Louis Guez de),85,,false,vol_2
Balzac (Jean-Louis Guez de),110-111,,true,vol_2
Balzac (Jean-Louis Guez de),125-126,,false,vol_2
Balzac (Jean-Louis Guez de),222,,false,vol_2
Balzac (Jean-Louis Guez de),240,,false,vol_2
Balzac (Jean-Louis Guez de),417,,true,vol_2
Balzac (Jean-Louis Guez de),434,,false,vol_2
Balzac (Jean-Louis Guez de),580,,false,vol_2
Ban (Albert),608,,false,vol_2
Baranzani,592,,false,vol_2
Barberini (le cardinal),30,,false,vol_2
Barberini (le cardinal),164,,false,vol_2
Barberini (le cardinal),247,,false,vol_2
Barberini (le cardinal),269,,false,vol_2
Barberini (le cardinal),301,,false,vol_2
Barclay (Jean),11,,true,vol_2
Barclay (Jean),110,,false,vol_2
Bartholinus (Petrus),519,,false,vol_2
Bartsch (Jacques),311,,true,vol_2
Basson (Sébastien),56,,false,vol_2
Basson (Sébastien),291,,false,vol_2
Basson (Sébastien),302,,false,vol_2
Basson (Sébastien),307-308,,false,vol_2
Basson (Sébastien),380,,false,vol_2
Basson (Sébastien),403,,false,vol_2
Basson (Sébastien),468,,false,vol_2
Basson (Sébastien),475,,false,vol_2
Baudius (Dominique),556,,false,vol_2
Baugy (Nicolas de),**159**,,true,vol_2
Baugy (Nicolas de),**208**,,true,vol_2
Baugy (Nicolas de),**225**,,true,vol_2
Baugy (Nicolas de),**227**,,true,vol_2
Baugy (Nicolas de),240,,false,vol_2
Baugy (Nicolas de),**243**,,true,vol_2
Baugy (Nicolas de),**263**,,true,vol_2
Baugy (Nicolas de),**265**,,true,vol_2
Baugy (Nicolas de),**269**,,true,vol_2
Baugy (Nicolas de),**438**,,true,vol_2
Baugy (Nicolas de),**522**,,true,vol_2
Baugy (Nicolas de),**528**,,true,vol_2
Beaugrand (Jean),206,,false,vol_2
Beaugrand (Jean),210,,false,vol_2
Beaugrand (Jean),322,,false,vol_2
Beaugrand (Jean),**504**,,true,vol_2
Beaugrand (Jean),507,,false,vol_2
Beaugrand (Jean),509,,false,vol_2
Beaugrand (Jean),517,,false,vol_2
Beaugrand (Jean),519,,false,vol_2
Beaugrand (Jean),520,,false,vol_2
Beaugrand (Jean),521,,false,vol_2
Beaugrand (Jean),550,,false,vol_2
"Beeckman (Abraham), le père",636,,false,vol_2
"Beeckman (Abraham), le fils",**450**,,true,vol_2
"Beeckman (Abraham), le fils",**484**,,true,vol_2
Beeckman (Isaac),3,,false,vol_2
Beeckman (Isaac),58,,false,vol_2
Beeckman (Isaac),60,,false,vol_2
Beeckman (Isaac),62,,false,vol_2
Beeckman (Isaac),96,,false,vol_2
Beeckman (Isaac),101,,false,vol_2
Beeckman (Isaac),**107**,,true,vol_2
Beeckman (Isaac),**108**,,true,vol_2
Beeckman (Isaac),**112**,,true,vol_2
Beeckman (Isaac),116-117,,false,vol_2
Beeckman (Isaac),118-124,,false,vol_2
Beeckman (Isaac),126-128,,false,vol_2
Beeckman (Isaac),160,,false,vol_2
Beeckman (Isaac),161-162,,false,vol_2
Beeckman (Isaac),175,,false,vol_2
Beeckman (Isaac),176,,false,vol_2
Beeckman (Isaac),177,,false,vol_2
Beeckman (Isaac),178,,false,vol_2
Beeckman (Isaac),179,,false,vol_2
Beeckman (Isaac),202,,false,vol_2
Beeckman (Isaac),205,,false,vol_2
Beeckman (Isaac),206,,false,vol_2
Beeckman (Isaac),208,,false,vol_2
Beeckman (Isaac),210-211,,false,vol_2
Beeckman (Isaac),211-212,,false,vol_2
Beeckman (Isaac),**217**-220,,true,vol_2
Beeckman (Isaac),221,,false,vol_2
Beeckman (Isaac),223-224,,false,vol_2
Beeckman (Isaac),224,,false,vol_2
Beeckman (Isaac),**227**,,true,vol_2
Beeckman (Isaac),**230**-234,,true,vol_2
Beeckman (Isaac),234-236,,false,vol_2
Beeckman (Isaac),236-237,,false,vol_2
Beeckman (Isaac),237-238,,false,vol_2
Beeckman (Isaac),238-239,,false,vol_2
Beeckman (Isaac),240,,false,vol_2
Beeckman (Isaac),**246**,,true,vol_2
Beeckman (Isaac),248-249,,false,vol_2
Beeckman (Isaac),250,,false,vol_2
Beeckman (Isaac),254,,false,vol_2
Beeckman (Isaac),**256**-258,,true,vol_2
Beeckman (Isaac),259-260,,false,vol_2
Beeckman (Isaac),261,,false,vol_2
Beeckman (Isaac),262,,false,vol_2
Beeckman (Isaac),**263**,,true,vol_2
Beeckman (Isaac),271,,false,vol_2
Beeckman (Isaac),**273**,,true,vol_2
Beeckman (Isaac),**274**-284,,true,vol_2
Beeckman (Isaac),285-286,,false,vol_2
Beeckman (Isaac),286,,false,vol_2
Beeckman (Isaac),286-287,,false,vol_2
Beeckman (Isaac),287,,false,vol_2
Beeckman (Isaac),287-288,,false,vol_2
Beeckman (Isaac),288-289,,false,vol_2
Beeckman (Isaac),289,,false,vol_2
Beeckman (Isaac),290,,false,vol_2
Beeckman (Isaac),290-291,,false,vol_2
Beeckman (Isaac),291-292,,false,vol_2
Beeckman (Isaac),292-293,,false,vol_2
Beeckman (Isaac),293-294,,false,vol_2
Beeckman (Isaac),294-296,,false,vol_2
Beeckman (Isaac),296-297,,false,vol_2
Beeckman (Isaac),**304**-302,,true,vol_2
Beeckman (Isaac),307,,false,vol_2
Beeckman (Isaac),308,,false,vol_2
Beeckman (Isaac),310,,false,vol_2
Beeckman (Isaac),318,,false,vol_2
Beeckman (Isaac),319-320,,false,vol_2
Beeckman (Isaac),321,,false,vol_2
Beeckman (Isaac),322,,false,vol_2
Beeckman (Isaac),**331**,,true,vol_2
Beeckman (Isaac),**339**,,true,vol_2
Beeckman (Isaac),**340**,,true,vol_2
Beeckman (Isaac),341,,false,vol_2
Beeckman (Isaac),**343**-344,,true,vol_2
Beeckman (Isaac),346,,false,vol_2
Beeckman (Isaac),**350**,,true,vol_2
Beeckman (Isaac),354,,false,vol_2
Beeckman (Isaac),358,,false,vol_2
Beeckman (Isaac),359,,false,vol_2
Beeckman (Isaac),360,,false,vol_2
Beeckman (Isaac),361,,false,vol_2
Beeckman (Isaac),362,,false,vol_2
Beeckman (Isaac),363,,false,vol_2
Beeckman (Isaac),370,,false,vol_2
Beeckman (Isaac),**373**,,true,vol_2
Beeckman (Isaac),377,,false,vol_2
Beeckman (Isaac),379,,false,vol_2
Beeckman (Isaac),380,,false,vol_2
Beeckman (Isaac),381,,false,vol_2
Beeckman (Isaac),**398**,,true,vol_2
Beeckman (Isaac),401,,false,vol_2
Beeckman (Isaac),402,,false,vol_2
Beeckman (Isaac),417,,false,vol_2
Beeckman (Isaac),426,,false,vol_2
Beeckman (Isaac),**450**,,true,vol_2
Beeckman (Isaac),467,,false,vol_2
Beeckman (Isaac),468,,false,vol_2
Beeckman (Isaac),470,,false,vol_2
Beeckman (Isaac),472,,false,vol_2
Beeckman (Isaac),473,,false,vol_2
Beeckman (Isaac),474,,false,vol_2
Beeckman (Isaac),475,,false,vol_2
Beeckman (Isaac),476,,false,vol_2
Beeckman (Isaac),477,,false,vol_2
Beeckman (Isaac),478,,false,vol_2
Beeckman (Isaac),**484**,,true,vol_2
Beeckman (Isaac),**485**,,true,vol_2
Beeckman (Isaac),492,,false,vol_2
Beeckman (Isaac),493,,false,vol_2
Beeckman (Isaac),507,,false,vol_2
Beeckman (Isaac),523,,false,vol_2
Beeckman (Isaac),524,,false,vol_2
Beeckman (Isaac),525,,false,vol_2
Beeckman (Isaac),526,,false,vol_2
Beeckman (Isaac),529,,false,vol_2
Beeckman (Isaac),542,,false,vol_2
Beeckman (Isaac),**543**,,true,vol_2
Beeckman (Isaac),544,,false,vol_2
Beeckman (Isaac),548-549,,false,vol_2
Beeckman (Isaac),552,,false,vol_2
Beeckman (Isaac),**559**-560,,true,vol_2
Beeckman (Isaac),564,,false,vol_2
Beeckman (Isaac),**595**,,true,vol_2
Beeckman (Isaac),602-603,,false,vol_2
Beeckman (Isaac),**604**-**605**,,true,vol_2
Beeckman (Isaac),607,,false,vol_2
Beeckman (Isaac),608-610,,false,vol_2
Beeckman (Isaac),611,,false,vol_2
Beeckman (Isaac),614,,false,vol_2
Beeckman (Isaac),616,,false,vol_2
Beeckman (Isaac),632-644,,false,vol_2
Beeckman (Isaac),645-648,,false,vol_2
Beeckman (Isaac),669,,false,vol_2
Beeckman (Jacques),217,,false,vol_2
Beeckman (Jacques),273,,false,vol_2
Belgrandius,,Beaugrand (Jean),false,vol_2
Bellarmin (le cardinal),13,,false,vol_2
Bellarmin (le cardinal),**100**,,true,vol_2
Benedetti (Jean-Baptiste),58,,false,vol_2
Benedetti (Jean-Baptiste),59,,false,vol_2
Benedetti (Jean-Baptiste),259,,false,vol_2
Benedetti (Jean-Baptiste),290,,false,vol_2
Benedetti (Jean-Baptiste),291,,false,vol_2
Benedetti (Jean-Baptiste),295,,false,vol_2
Benedetti (Jean-Baptiste),400,,false,vol_2
Benedetti (Jean-Baptiste),615,,false,vol_2
Benedetti (Jean-Baptiste),619,,false,vol_2
Beni Moses,388,,false,vol_2
Benoist (Jean),,Benedetti,false,vol_2
Bérigard (Claude),468,,false,vol_2
Bernard (St),22,,false,vol_2
Bernegger (Matthias),362,,false,vol_2
Bernegger (Matthias),412,,false,vol_2
Bernegger (Matthias),465,,false,vol_2
Bertaut (le S r),376,,false,vol_2
"Bertius (Pierre), hollandais",9,,false,vol_2
"Bertius (Pierre), hollandais",112,,false,vol_2
"Bertius (Pierre), hollandais",**114**,,true,vol_2
"Bertius (Pierre), à Liège",291,,false,vol_2
Bérulle (le cardinal de),116,,false,vol_2
Bérulle (le cardinal de),130,,false,vol_2
Bérulle (le cardinal de),163,,false,vol_2
Bérulle (le cardinal de),164,,false,vol_2
Bérulle (le cardinal de),**206**,,true,vol_2
Bérulle (le cardinal de),319,,false,vol_2
Bérulle (le cardinal de),420,,false,vol_2
Berville (le Sr de),,Coullombel,false,vol_2
Besse (Pierre),590,,false,vol_2
Besson (Jacques),309,,false,vol_2
Besson (Jacques),454,,false,vol_2
Beverwijck (Jean van),249,,false,vol_2
Beverwijck (Jean van),525,,false,vol_2
Bèze (Théodore de),220,,false,vol_2
Bèze (Théodore de),331,,false,vol_2
Biancani (le P.),210,,false,vol_2
Biancani (le P.),524,,false,vol_2
Biancani (le P.),598,,false,vol_2
Bibliander (Theod.),328,,false,vol_2
Biringuccio (Vanoccio),**50**-54,,true,vol_2
Biringuccio (Vanoccio),55,,false,vol_2
Biset (Odoardo),15,,false,vol_2
Bisterfeld (Jean-Henri),412,,false,vol_2
Bitaud (Jean),215,,false,vol_2
Blaeu (Willem Jansz.),**245**,,true,vol_2
Blanc (Richard le),655,,false,vol_2
Blancanus (le P.),,Biancani,false,vol_2
Boetselaer (Gideon van den),**159**,,true,vol_2
Bonaventure (St),22,,false,vol_2
Boreel (Adam),466,,false,vol_2
Boreel (Jean),**112**,,true,vol_2
Borel (Pierre),254,,false,vol_2
Borelli (Jean-Alphonse),390,,false,vol_2
Borelli (Jean-Alphonse),469,,false,vol_2
Borgonuvo (Angelo da),141,,false,vol_2
Boswell (Guillaume),602,,false,vol_2
Boswell (Guillaume),611,,false,vol_2
Boswell (Guillaume),621,,false,vol_2
Bouchard (Jean-Jacques),549,,false,vol_2
"Boucher (le P.), Minime",**484**,,true,vol_2
Boufflers (le chevalier de),**44**,,true,vol_2
Boulliau (Ismaël),29,,false,vol_2
Boulliau (Ismaël),390,,false,vol_2
Boulliau (Ismaël),412,,false,vol_2
Boulliau (Ismaël),469,,false,vol_2
Boulliau (Ismaël),519,,false,vol_2
Boulliau (Ismaël),610,,false,vol_2
"Boutard, libraire",**105**,,true,vol_2
"Boutard, secrétaire",**49**,,true,vol_2
Bouthillier,420,,false,vol_2
Boyle (loi de),289,,false,vol_2
Brahe (Tycho),35,,false,vol_2
Brahe (Tycho),54,,false,vol_2
Brahe (Tycho),245,,false,vol_2
Brahe (Tycho),381,,false,vol_2
Brahe (Tycho),517,,false,vol_2
Brahe (Tycho),519,,false,vol_2
Bredeau (Claude),**17**-19,,true,vol_2
Bredeau (Claude),**38**-41,,true,vol_2
Bredeau (Claude),64,,false,vol_2
Bredeau (Claude),**75**-81,,true,vol_2
Bredeau (Claude),**91**-95,,true,vol_2
Bredeau (Claude),**97**,,true,vol_2
Bredeau (Claude),**99**,,true,vol_2
Bredeau (Claude),253,,false,vol_2
Bredeau (Guillaume),17,,false,vol_2
Bredeau (Guillaume),38,,false,vol_2
Bredeau (Guillaume),**76**,,true,vol_2
Bredeau (Guillaume),80,,false,vol_2
Bredeau (Michel),40,,false,vol_2
Bredeau (Michel),**80**,,true,vol_2
